policy_id,location_id,postcode,latitude,longitude,region,country,occupancy_type,construction_type,year_built,building_value,contents_value,business_interruption_value,hazard_zone,total_insured_value
POL0014393,LOC0014393,E12 6SB,51.47975974176725,-0.14539329685626956,Greater London,UK,Public Sector,Masonry,2000,2069707.23,338475.64,164249.63,Low,2572432.5
POL0014394,LOC0014394,NR73 6RY,51.960927103958326,0.7133863572687664,East of England,UK,Residential,Reinforced Concrete,1909,321090.61,41677.97,0.0,Medium,362768.58
POL0014395,LOC0014395,ST41 6UB,52.669122309750406,-1.7780293951053943,West Midlands,UK,Residential,Timber,1951,210688.55,28325.44,0.0,Medium,239013.99
POL0014396,LOC0014396,WV15 5NK,52.537770547738205,-1.6148956504360723,West Midlands,UK,Residential,Reinforced Concrete,1930,345556.3,30821.26,0.0,Low,376377.56
POL0014397,LOC0014397,NG82 2BN,53.00938177489853,-1.1528119432363082,East Midlands,UK,Commercial,Masonry,1970,579903.42,255851.01,75936.92,Low,911691.35
POL0014398,LOC0014398,NW6 8EF,51.71304491394908,-0.07569214502739224,Greater London,UK,Commercial,Masonry,2013,3925109.12,1641861.37,423429.13,Low,5990399.62
POL0014399,LOC0014399,AB96 5DW,55.88705331764012,-3.010357303044165,Scotland,UK,Residential,Masonry,1969,406947.82,72853.83,0.0,Low,479801.65
POL0014400,LOC0014400,N56 5DN,51.497338846441174,-0.23457511373113704,Greater London,UK,Residential,Reinforced Concrete,1948,347742.27,29309.75,0.0,Low,377052.02
POL0014401,LOC0014401,WC38 6VA,51.55071822305621,-0.06410547855012205,Greater London,UK,Commercial,Masonry,1938,572311.28,211113.6,134846.25,Low,918271.13
POL0014402,LOC0014402,M21 1UJ,53.1717850772982,-2.115972422425953,North West,UK,Commercial,Masonry,1955,3069574.09,1029944.55,328786.72,Low,4428305.36
POL0014403,LOC0014403,SE86 8HG,52.02422359774385,-0.4998522528872316,Greater London,UK,Residential,Masonry,1907,187675.54,26775.38,0.0,Low,214450.92
POL0014404,LOC0014404,DD38 7NU,55.81257879738122,-2.1318900351692,Scotland,UK,Retail,Masonry,2008,423742.07,217882.83,118313.78,Medium,759938.68
POL0014405,LOC0014405,WV45 5EP,52.25600284726997,-1.40157177067806,West Midlands,UK,Residential,Reinforced Concrete,1951,188637.46,20398.92,0.0,Low,209036.38
POL0014406,LOC0014406,WC58 1SJ,51.44316227640659,-0.10474680292230548,Greater London,UK,Public Sector,Masonry,1959,5204085.16,1122638.41,450417.64,Low,6777141.21
POL0014407,LOC0014407,NW97 7NY,51.47047301402502,0.03416623616265316,Greater London,UK,Residential,Timber,1941,519404.27,52714.06,0.0,Medium,572118.33
POL0014408,LOC0014408,LS96 1KC,53.35846911058029,-1.4783210261886872,Yorkshire and the Humber,UK,Residential,Timber,1914,578594.47,49588.12,0.0,Medium,628182.59
POL0014409,LOC0014409,G94 1XJ,55.84035868217792,-3.8962680800787184,Scotland,UK,Residential,Masonry,2015,125981.52,11202.62,0.0,Low,137184.14
POL0014410,LOC0014410,PR50 1ZM,53.79464892775299,-3.043451051331483,North West,UK,Commercial,Masonry,2006,375785.86,146698.01,70472.15,Low,592956.02
POL0014411,LOC0014411,HD18 5HA,54.40236494450996,-1.314657789641401,Yorkshire and the Humber,UK,Residential,Timber,1902,140711.97,28632.66,0.0,High,169344.63
POL0014412,LOC0014412,EH23 1EY,55.57222117914224,-2.679824413753462,Scotland,UK,Residential,Masonry,1926,102959.21,20247.37,0.0,Low,123206.58
POL0014413,LOC0014413,HU9 3FK,53.59069374904631,-1.8169330754944633,Yorkshire and the Humber,UK,Retail,Masonry,1932,617409.03,257557.52,151869.35,High,1026835.9
POL0014414,LOC0014414,BN85 3MM,50.95022831242461,-1.3064059019593675,South East,UK,Industrial,Masonry,1940,3743969.24,1211274.76,2400792.57,Medium,7356036.57
POL0014415,LOC0014415,HD76 3WG,53.591872743868436,-1.2382044874624205,Yorkshire and the Humber,UK,Residential,Reinforced Concrete,1992,219927.94,37523.59,0.0,Low,257451.53
POL0014416,LOC0014416,NR84 5RX,52.567314282516186,0.24610026411518737,East of England,UK,Residential,Masonry,1922,715256.5,76389.88,0.0,Low,791646.38
POL0014417,LOC0014417,BA6 8VE,51.530251191420206,-3.287196768237852,South West,UK,Residential,Reinforced Concrete,2003,246056.11,42303.8,0.0,Medium,288359.91
POL0014418,LOC0014418,CM41 4HZ,52.31731653696883,1.5391904686815494,East of England,UK,Residential,Masonry,2011,353869.27,72236.44,0.0,High,426105.71
POL0014419,LOC0014419,NN6 1SJ,52.45645251993482,-1.5436732860233966,East Midlands,UK,Residential,Reinforced Concrete,1950,118183.86,18693.05,0.0,Medium,136876.91
POL0014420,LOC0014420,SE56 8BC,51.710837060080614,0.1935739004886612,Greater London,UK,Residential,Timber,2015,528882.31,66834.69,0.0,Medium,595717.0
POL0014421,LOC0014421,NG87 6MY,52.69128731137928,-0.5981389405639236,East Midlands,UK,Commercial,Timber,1935,2104550.79,428789.3,610313.77,Low,3143653.86
POL0014422,LOC0014422,WS63 6JY,52.25783803890765,-1.2544823091108606,West Midlands,UK,Residential,Masonry,1934,273641.02,45399.47,0.0,Medium,319040.49
POL0014423,LOC0014423,LU67 3CY,52.371722472651456,1.2006617197740714,East of England,UK,Residential,Masonry,1938,474334.61,67118.77,0.0,High,541453.38
POL0014424,LOC0014424,WC29 8ZM,51.61103187535433,0.12204635965464528,Greater London,UK,Retail,Steel Frame,1945,542781.05,265508.35,83759.66,Low,892049.06
POL0014425,LOC0014425,BL94 7PA,53.67963710744219,-1.8075811137993103,North West,UK,Commercial,Timber,2021,1142786.67,334273.35,301581.83,Medium,1778641.85
POL0014426,LOC0014426,BS27 4FK,51.44530821595592,-2.9298634573324702,South West,UK,Residential,Timber,1991,182302.13,34714.35,0.0,Medium,217016.48
POL0014427,LOC0014427,PL91 7WT,51.43239704443916,-2.8415453758715543,South West,UK,Residential,Masonry,1923,273020.97,55742.3,0.0,High,328763.27
POL0014428,LOC0014428,NW66 1KT,51.33861980980548,0.501215351124155,Greater London,UK,Commercial,Timber,1915,2417860.81,555871.21,293698.49,Medium,3267430.51
POL0014429,LOC0014429,LS11 3XD,53.97516380941178,-1.3299397567514923,Yorkshire and the Humber,UK,Industrial,Timber,1998,20794307.26,6615841.94,5921977.63,Medium,33332126.83
POL0014430,LOC0014430,E42 7SP,51.80754019187791,0.1070539872508498,Greater London,UK,Industrial,Masonry,1965,9390735.18,2242257.01,3948515.64,Medium,15581507.83
POL0014431,LOC0014431,BT55 4TK,55.120081698553456,-6.7260648447588585,Northern Ireland,UK,Residential,Mixed,1932,132216.33,14666.09,0.0,High,146882.42
POL0014432,LOC0014432,DH18 2BU,54.6989740686969,-1.8840553023058049,North East,UK,Residential,Reinforced Concrete,1919,220070.64,18808.85,0.0,Low,238879.49
POL0014433,LOC0014433,SE11 5TS,51.12199938630815,-0.08468934689790875,Greater London,UK,Commercial,Masonry,1956,757373.03,162659.05,192975.93,Low,1113008.01
POL0014434,LOC0014434,LL97 7DG,51.52638115472039,-2.428472229324826,Wales,UK,Residential,Timber,1941,761536.25,154823.15,0.0,High,916359.4
POL0014435,LOC0014435,NE52 3CR,55.23136095971876,-1.8106600439654688,North East,UK,Industrial,Timber,2000,7333541.49,4159251.54,2863821.83,Low,14356614.86
POL0014436,LOC0014436,CH67 3RB,53.619220654539276,-2.9368524457628844,North West,UK,Residential,Masonry,1969,151712.37,32284.88,0.0,Low,183997.25
POL0014437,LOC0014437,GL37 7UB,51.4943314634189,-2.5541608204474504,South West,UK,Commercial,Masonry,2016,1353038.48,601767.27,193341.21,Low,2148146.96
POL0014438,LOC0014438,WN12 6BV,53.22821272873781,-2.319055000117003,North West,UK,Residential,Masonry,1966,1957962.62,428212.14,0.0,Low,2386174.76
POL0014439,LOC0014439,NR47 6VZ,52.04658950300257,0.3632327790755404,East of England,UK,Residential,Masonry,1989,255401.72,33573.16,0.0,High,288974.88
POL0014440,LOC0014440,GU18 4AE,51.64335975934781,-0.5852137463502984,South East,UK,Residential,Mixed,1995,426063.82,41227.26,0.0,Very High,467291.08
POL0014441,LOC0014441,BN77 8KP,51.59729875147482,-1.1445797743794417,South East,UK,Commercial,Timber,1993,1273612.53,205854.76,348022.5,Low,1827489.79
POL0014442,LOC0014442,M93 4BT,53.29528499295237,-2.397259993420844,North West,UK,Residential,Masonry,1921,491309.61,57039.55,0.0,Low,548349.16
POL0014443,LOC0014443,NW13 3RJ,51.445597789627165,-0.45899429811288034,Greater London,UK,Residential,Steel Frame,1955,228821.86,20746.9,0.0,Low,249568.76
POL0014444,LOC0014444,EH24 6DU,56.24837071640928,-3.2651640179283588,Scotland,UK,Residential,Mixed,2014,89670.26,13315.31,0.0,Medium,102985.57
POL0014445,LOC0014445,BN9 4WT,51.66866663799396,-1.5100699201141237,South East,UK,Retail,Masonry,1925,1830351.49,598128.39,879412.98,Medium,3307892.86
POL0014446,LOC0014446,PR46 6XU,53.28806466242816,-1.9160305090820238,North West,UK,Residential,Steel Frame,1968,183580.27,33767.54,0.0,Low,217347.81
POL0014447,LOC0014447,TS96 4MB,55.22289287339686,-2.0747613790273602,North East,UK,Residential,Reinforced Concrete,2003,282888.57,24570.92,0.0,Medium,307459.49
POL0014448,LOC0014448,CV69 4WR,52.57105928527928,-1.7652605741503116,West Midlands,UK,Residential,Reinforced Concrete,1987,308472.43,55716.28,0.0,Low,364188.71
POL0014449,LOC0014449,HD93 4XT,53.60250025396313,-1.4134407626487706,Yorkshire and the Humber,UK,Commercial,Steel Frame,1987,677000.64,176322.1,267278.18,Medium,1120600.92
POL0014450,LOC0014450,LN94 1CN,52.51227352408646,-1.510318904128841,East Midlands,UK,Retail,Reinforced Concrete,1925,583906.46,304056.87,139623.88,High,1027587.21
POL0014451,LOC0014451,CF90 7FE,51.649308224783724,-3.16788990169389,Wales,UK,Residential,Masonry,1914,282726.7,22971.71,0.0,Low,305698.41
POL0014452,LOC0014452,SE53 6MD,51.529997691723885,-0.19413142021853752,Greater London,UK,Retail,Masonry,1906,610196.28,193142.0,224903.75,Low,1028242.03
POL0014453,LOC0014453,DY18 2WX,52.636532722829074,-1.6680631805030548,West Midlands,UK,Industrial,Masonry,1929,19079001.95,7840783.75,10810085.76,High,37729871.46
POL0014454,LOC0014454,BT89 3KT,54.81891947157167,-5.8823457039005005,Northern Ireland,UK,Commercial,Masonry,1919,999228.63,177624.14,148279.89,Medium,1325132.66
POL0014455,LOC0014455,PR55 3YT,53.37204468467945,-2.4542662356174696,North West,UK,Commercial,Masonry,1906,2295377.51,379868.81,917177.45,Low,3592423.77
POL0014456,LOC0014456,BB53 8AF,53.18488293574424,-2.395660132120038,North West,UK,Industrial,Reinforced Concrete,1936,9082786.11,2582522.88,3686081.79,Low,15351390.78
POL0014457,LOC0014457,E10 4KN,51.33741238954801,0.4809999266179766,Greater London,UK,Industrial,Reinforced Concrete,1965,8279377.9,4937465.17,4109813.27,Medium,17326656.34
POL0014458,LOC0014458,E35 6NU,51.214057474469314,0.26659760464369076,Greater London,UK,Residential,Masonry,1957,1055350.17,117195.07,0.0,Low,1172545.24
POL0014459,LOC0014459,TR45 4AH,51.37953337586905,-2.666359722554393,South West,UK,Industrial,Mixed,1994,918056.7,427997.49,201654.94,Low,1547709.13
POL0014460,LOC0014460,AB56 1EC,56.06563266537119,-3.727344269806781,Scotland,UK,Residential,Masonry,1904,465052.93,55200.98,0.0,High,520253.91
POL0014461,LOC0014461,NN28 1AY,52.73080698088156,-1.6297327363814882,East Midlands,UK,Industrial,Masonry,1908,16044996.17,8558007.47,10545184.95,Medium,35148188.59
POL0014462,LOC0014462,AB11 2CA,55.846827675203805,-3.5337941538763427,Scotland,UK,Residential,Steel Frame,1940,369443.38,49121.18,0.0,Low,418564.56
POL0014463,LOC0014463,SO27 8AG,51.82330008964563,-1.1997705201202895,South East,UK,Residential,Masonry,2003,798987.51,164527.77,0.0,High,963515.28
POL0014464,LOC0014464,SW31 1PW,50.84122116473603,-0.25468446042725584,Greater London,UK,Commercial,Masonry,2001,5332051.48,2153432.91,1212277.53,Medium,8697761.92
POL0014465,LOC0014465,BT42 4AB,54.8233875181395,-5.31059798844665,Northern Ireland,UK,Residential,Mixed,2010,490845.4,107973.92,0.0,High,598819.32
POL0014466,LOC0014466,OX89 8JS,51.390241898319914,-1.1745220258538889,South East,UK,Commercial,Timber,1950,1713954.74,636821.58,206636.04,Medium,2557412.36
POL0014467,LOC0014467,SO32 8WF,51.45045345075186,-0.8203786669766606,South East,UK,Retail,Timber,1923,865727.39,307498.46,217769.04,Medium,1390994.89
POL0014468,LOC0014468,DL78 8ZC,54.66221247798228,-1.710691137364104,North East,UK,Residential,Mixed,1958,549364.57,105762.05,0.0,High,655126.62
POL0014469,LOC0014469,S65 1CE,53.786930322168146,-1.5316947627607636,Yorkshire and the Humber,UK,Residential,Reinforced Concrete,1903,378161.27,33407.28,0.0,Medium,411568.55
POL0014470,LOC0014470,W38 2XC,51.46672796428435,-0.48319716208842445,Greater London,UK,Commercial,Masonry,1937,2444330.28,1090291.37,653438.45,Low,4188060.1
POL0014471,LOC0014471,SA75 7AF,51.576447944362364,-3.1960376510983184,Wales,UK,Commercial,Masonry,2000,2254122.96,564850.79,846110.36,Low,3665084.11
POL0014472,LOC0014472,BT98 2AS,54.58413872597325,-6.341460695437944,Northern Ireland,UK,Residential,Masonry,1905,497989.9,61090.91,0.0,Low,559080.81
POL0014473,LOC0014473,NW47 7UW,51.686452590297286,-0.4878154100167459,Greater London,UK,Commercial,Masonry,1921,928538.7,321304.78,194565.67,Medium,1444409.15
POL0014474,LOC0014474,SY67 6TY,51.93420261219527,-3.627216736538931,Wales,UK,Industrial,Mixed,2013,1491515.46,857516.52,653368.04,Medium,3002400.02
POL0014475,LOC0014475,PR98 8HA,53.694220464185655,-2.9677096443270017,North West,UK,Residential,Reinforced Concrete,1964,994776.48,138832.1,0.0,Low,1133608.58
POL0014476,LOC0014476,WS8 4AX,51.85387411782263,-2.101211495849741,West Midlands,UK,Commercial,Masonry,1956,3026995.08,1030349.03,384070.55,Medium,4441414.66
POL0014477,LOC0014477,DL97 8ZX,54.34558383961393,-1.3405052027793105,North East,UK,Commercial,Mixed,1993,315598.54,66469.54,35133.56,High,417201.64
POL0014478,LOC0014478,BT23 6KB,54.59119503144882,-5.3977083613405625,Northern Ireland,UK,Residential,Masonry,1958,324489.34,61434.36,0.0,Medium,385923.7
POL0014479,LOC0014479,PO47 2BG,51.40768584855293,-0.885702905886688,South East,UK,Retail,Steel Frame,1971,533637.74,288575.82,197192.01,Medium,1019405.57
POL0014480,LOC0014480,NW22 6YJ,51.432105526910256,-0.45969360671100057,Greater London,UK,Residential,Masonry,1923,231710.93,40676.34,0.0,Low,272387.27
POL0014481,LOC0014481,SW29 8CT,51.39330318175536,-0.585101959591877,Greater London,UK,Commercial,Masonry,1990,1736658.33,543295.26,693781.63,Low,2973735.22
POL0014482,LOC0014482,LS96 3KA,53.90927720528574,-1.6660820183090164,Yorkshire and the Humber,UK,Residential,Timber,1933,664947.17,117420.48,0.0,Low,782367.65
POL0014483,LOC0014483,W77 7NZ,51.47913067482838,0.945417504225978,Greater London,UK,Residential,Steel Frame,1987,243941.1,23418.43,0.0,Low,267359.53
POL0014484,LOC0014484,BL82 3BD,53.367946059120754,-2.123371659062879,North West,UK,Residential,Masonry,1926,367861.26,55575.52,0.0,Low,423436.78
POL0014485,LOC0014485,NW20 1KA,51.49204209456575,0.3122858175218146,Greater London,UK,Residential,Reinforced Concrete,1903,529829.27,100501.78,0.0,High,630331.05
POL0014486,LOC0014486,M53 1TH,53.54756833331781,-2.345740630253336,North West,UK,Industrial,Mixed,1952,9080795.28,4405324.44,2348551.87,Medium,15834671.59
POL0014487,LOC0014487,E12 7DF,52.149104640663076,-0.45428016519319475,Greater London,UK,Residential,Masonry,1986,420017.65,55561.49,0.0,Low,475579.14
POL0014488,LOC0014488,AB93 7JM,55.89902503149156,-2.8400366752979296,Scotland,UK,Residential,Steel Frame,1925,449792.21,61718.51,0.0,Low,511510.72
POL0014489,LOC0014489,N23 6VA,51.27812248385088,0.1633325949354525,Greater London,UK,Retail,Masonry,1995,1023712.11,484483.96,453732.82,Low,1961928.89
POL0014490,LOC0014490,GU58 3PH,51.32024798499261,-0.5968702207648817,South East,UK,Residential,Masonry,1935,323539.07,35198.58,0.0,Low,358737.65
POL0014491,LOC0014491,NP48 3BH,51.75516322639667,-3.213331740636778,Wales,UK,Industrial,Reinforced Concrete,2002,51485765.22,11208181.32,13167468.1,High,75861414.64
POL0014492,LOC0014492,PL53 3MJ,51.17436749022319,-2.7366607476704305,South West,UK,Residential,Masonry,2014,369935.78,40700.53,0.0,Medium,410636.31
POL0014493,LOC0014493,E21 7VN,51.50305143811106,0.20994306044411265,Greater London,UK,Residential,Reinforced Concrete,1904,373347.82,55286.82,0.0,Low,428634.64
POL0014494,LOC0014494,NW39 6HZ,51.5969624217312,0.07680486595918865,Greater London,UK,Commercial,Masonry,2020,2010554.84,774592.1,515458.67,Low,3300605.61
POL0014495,LOC0014495,BS80 1PG,51.552312094653985,-2.26633677428562,South West,UK,Industrial,Masonry,1955,3757896.29,930239.95,843704.54,Low,5531840.78
POL0014496,LOC0014496,CH97 8ET,53.42468492489407,-2.179941814981885,North West,UK,Residential,Mixed,1948,402386.9,56877.5,0.0,Medium,459264.4
POL0014497,LOC0014497,TR37 3FM,51.46244501737857,-2.7543231415079554,South West,UK,Commercial,Masonry,2004,1309763.09,202994.2,167913.22,Medium,1680670.51
POL0014498,LOC0014498,BB46 6AS,53.764078046206414,-1.8661560498725882,North West,UK,factory,Steel Frame,2006,550651.05,60658.6,0.0,Low,611309.65
POL0014499,LOC0014499,OX75 3EU,51.792120865115244,-1.2683057932558448,South East,UK,Commercial,Timber,1937,3849687.78,1562369.39,1538835.22,Medium,6950892.39
POL0014500,LOC0014500,WV48 3KY,52.58442656230171,-1.4753005231215046,West Midlands,UK,Commercial,Masonry,1923,1071237.0,331374.56,411805.25,Low,1814416.81
POL0014501,LOC0014501,GL51 5PY,51.87531099851119,-3.1611800011119584,South West,UK,Residential,Timber,1929,270063.69,26709.86,0.0,Low,296773.55
POL0014502,LOC0014502,DH52 1MB,54.97749186956092,-1.6897021650570325,North East,UK,Retail,Masonry,1974,4036070.25,2118854.41,1868065.63,Low,8022990.29
POL0014503,LOC0014503,W66 8AC,51.95263535943485,-0.9671529308676095,Greater London,UK,Retail,Steel Frame,1954,574741.9,306472.14,243985.86,High,1125199.9
POL0014504,LOC0014504,WV20 3TD,52.192951344338276,-1.3458476043633802,West Midlands,UK,Residential,Timber,1993,787328.91,151512.84,0.0,Medium,938841.75
POL0014505,LOC0014505,N12 1UG,51.375678426541356,-0.6221547542833534,Greater London,UK,Residential,Masonry,1967,304624.55,43810.74,0.0,Low,348435.29
POL0014506,LOC0014506,DY65 2YJ,52.909570399629,-2.4344895849456663,West Midlands,UK,Commercial,Steel Frame,2007,720162.63,214875.68,244030.98,Medium,1179069.29
POL0014507,LOC0014507,LL71 3TB,51.76777009558375,-3.771997329213343,Wales,UK,Industrial,Reinforced Concrete,1933,2687635.81,1459807.74,1659371.83,Medium,5806815.38
POL0014508,LOC0014508,BL39 3MJ,53.0768912331803,-2.166546297267761,North West,UK,Residential,Steel Frame,1942,239253.78,41455.14,0.0,Low,280708.92
POL0014509,LOC0014509,NN53 6HF,52.71727346593548,-1.054612674630519,East Midlands,UK,Residential,Masonry,1962,343682.98,32686.03,0.0,Medium,376369.01
POL0014510,LOC0014510,IP36 7JV,52.74507257431979,0.6586947215098187,East of England,UK,Industrial,Steel Frame,1945,3613660.75,1296381.93,2239324.38,High,7149367.06
POL0014511,LOC0014511,LE88 1PX,53.41058044971032,-1.0348691333581106,East Midlands,UK,Residential,Timber,1900,335310.78,52755.58,0.0,Medium,388066.36
POL0014512,LOC0014512,BH90 6TM,51.722144278838734,-3.4821284743689858,South West,UK,Residential,Timber,2004,271767.41,36080.78,0.0,Low,307848.19
POL0014513,LOC0014513,SE53 5YY,51.68536531497767,0.05585016247703986,Greater London,UK,Residential,Timber,1984,237783.22,46987.05,0.0,Very High,284770.27
POL0014514,LOC0014514,BN79 6RH,51.35368060944399,-0.2577982556382028,South East,UK,Residential,Timber,1945,248011.74,23682.03,0.0,Low,271693.77
POL0014515,LOC0014515,L72 8HB,53.34270165239046,-2.853972204305025,North West,UK,Residential,Reinforced Concrete,1977,408274.64,54060.71,0.0,Medium,462335.35
POL0014516,LOC0014516,E90 4EC,51.72614797224909,-0.6685969987252949,Greater London,UK,Residential,Mixed,1970,820865.94,170733.52,0.0,Medium,991599.46
POL0014517,LOC0014517,B95 4YX,52.50764430604787,-1.3812515800915084,West Midlands,UK,Residential,Steel Frame,2011,474024.88,97098.69,0.0,Low,571123.57
POL0014518,LOC0014518,WV32 7CS,52.625773928087995,-1.9844075091752695,West Midlands,UK,Commercial,Masonry,2003,2199148.12,631583.72,665301.15,Low,3496032.99
POL0014519,LOC0014519,NG9 1KC,52.85648465140423,-0.6772698011076879,East Midlands,UK,Residential,Timber,1999,887517.8,74103.77,0.0,Medium,961621.57
