postcode,region,location_count,total_tiv,avg_risk_score
NR42 6PA,East of England,1,161733.82,23.987
IV9 5HS,Scotland,1,161683.93,11.993
WV56 6FX,West Midlands,1,161676.49,23.987
EX5 5BM,South West,1,161639.82,11.993
RH89 7YT,South East,1,161323.35,23.982
ST87 1RJ,West Midlands,1,161146.74,23.98
SW65 2GC,Greater London,1,161137.84,23.98
WN44 4MT,North West,1,161043.4,35.968
CB83 3YW,East of England,1,160953.39,47.956
GL98 1BD,South West,1,160910.48,57.545
CV29 7VE,West Midlands,1,160725.54,11.987
PR67 1HR,North West,1,160538.38,11.986
DE47 5MA,East Midlands,1,160535.99,15.582
LU43 5JF,East of England,1,160410.7,23.971
GU83 4FG,South East,1,160174.22,23.968
EH81 6EW,Scotland,1,159847.56,11.982
WC45 4RX,Greater London,1,159837.08,11.982
HG14 1TZ,Yorkshire and the Humber,1,159798.83,23.963
W44 2HU,Greater London,1,159728.62,23.962
DH51 8HD,North East,1,159667.82,11.981
WV25 2MG,West Midlands,1,159617.54,11.981
WC77 5YJ,Greater London,1,159599.8,35.941
PA30 5ZV,Scotland,1,159359.95,11.979
LS98 4FB,Yorkshire and the Humber,1,159153.04,23.955
BB38 1YX,North West,1,159019.06,11.977
NW26 1JS,Greater London,1,158971.1,11.976
E66 4NM,Greater London,1,158962.87,35.929
E76 2SV,Greater London,1,158894.26,23.952
PR86 5HE,North West,1,158850.43,11.976
NW85 5UZ,Greater London,1,158724.19,35.925
WN78 3XF,North West,1,158585.47,11.974
S82 8GR,Yorkshire and the Humber,1,158470.36,11.973
CO39 1EM,East of England,1,158372.4,35.918
CH92 7AT,North West,1,158277.95,11.972
HD53 5JP,Yorkshire and the Humber,1,158259.89,35.916
EC46 4HM,Greater London,1,158194.29,11.972
NW65 2EW,Greater London,1,158181.48,23.943
W81 3VS,Greater London,1,158139.8,23.942
CH85 6NF,North West,1,158087.44,11.971
LL41 2JS,Wales,1,158087.44,11.971
DE61 1EH,East Midlands,1,158027.29,11.971
LN18 6JS,East Midlands,1,157971.7,11.97
LN58 7MT,East Midlands,1,157964.44,11.97
WC7 7DY,Greater London,1,157960.82,23.94
TS46 1YW,North East,1,157931.47,11.97
SE88 8SY,Greater London,1,157840.71,35.908
EC80 5NP,Greater London,1,157759.49,35.906
GU85 5UZ,South East,1,157615.72,11.968
AL38 7JT,East of England,1,157525.0,23.935
W3 3CW,Greater London,1,157510.69,23.935
AL94 7KH,East of England,1,157484.36,23.934
ST77 3TT,West Midlands,1,157474.39,23.934
W93 2XA,Greater London,1,157302.38,35.898
SE69 8XE,Greater London,1,157233.23,11.965
WV98 5SB,West Midlands,1,157197.15,23.931
E10 4UH,Greater London,1,157153.14,11.965
BN17 8SX,South East,1,157101.0,11.965
LU66 7RG,East of England,1,157036.4,23.928
CB81 4XH,East of England,1,156941.44,23.927
B37 4YY,West Midlands,1,156915.81,23.927
AL56 2WC,East of England,1,156910.31,35.89
ST85 3GH,West Midlands,1,156849.13,23.926
DL50 6XV,North East,1,156762.32,23.925
NP8 7YS,Wales,1,156613.66,11.962
BB26 7HE,North West,1,156603.08,11.961
TR43 7WE,South West,1,156565.57,35.884
EC22 7EJ,Greater London,1,156145.46,35.876
EC38 7CK,Greater London,1,156103.78,23.917
IP61 7CG,East of England,1,156103.25,23.917
PO17 8FV,South East,1,156095.93,23.916
SE53 1AY,Greater London,1,156034.67,11.958
EC15 8PA,Greater London,1,156018.22,35.873
E28 4BU,Greater London,1,155966.74,23.915
WC96 8AX,Greater London,1,155844.72,11.957
CH10 8RF,North West,1,155839.54,47.826
E41 1HX,Greater London,1,155805.38,23.913
DN48 1TD,Yorkshire and the Humber,1,155694.77,11.956
WN5 4MY,North West,1,155529.93,23.909
DY70 3BD,West Midlands,1,155449.04,11.954
BH47 6CG,South West,1,155366.07,11.954
L65 8AW,North West,1,155242.52,11.953
RH24 8AS,South East,1,155023.39,47.805
SW1 7JR,Greater London,1,154941.66,23.902
OX38 8MN,South East,1,154907.38,47.802
DE86 3XW,East Midlands,1,154842.81,35.851
L16 2EK,North West,1,154629.89,23.898
L88 5SZ,North West,1,154529.27,35.844
GU75 6UE,South East,1,154417.81,23.895
M64 1RC,North West,1,154243.42,11.946
LE30 1TW,East Midlands,1,154200.06,23.892
PO70 2NH,South East,1,154123.52,11.946
RG65 5HG,South East,1,154096.04,23.891
CV58 2RE,West Midlands,1,154086.88,23.891
ST20 7BW,West Midlands,1,153824.23,11.944
SE33 7FK,Greater London,1,153750.16,23.886
NW59 5XN,Greater London,1,153729.72,11.943
WV24 7YF,West Midlands,1,153598.15,11.942
IP93 6KU,East of England,1,153556.36,11.942
RH78 7SR,South East,1,153316.78,11.94
W8 4RC,Greater London,1,153308.15,23.88
IV87 5UP,Scotland,1,153171.47,23.879
CV65 2CE,West Midlands,1,153170.2,11.939
LE5 2ZB,East Midlands,1,153137.76,11.939
EH37 7GZ,Scotland,1,153077.73,11.939
L8 6WN,North West,1,152996.65,23.876
E24 6CA,Greater London,1,152887.3,35.812
WA6 3ZW,North West,1,152886.92,47.75
IP78 5BD,East of England,1,152694.06,35.809
W15 2BU,Greater London,1,152627.75,35.807
BT45 6FP,Northern Ireland,1,152601.05,23.871
RH61 4AB,South East,1,152510.56,23.87
SW40 6CF,Greater London,1,152488.04,11.935
OX38 1MD,South East,1,152292.88,11.934
LL42 8WA,Wales,1,152253.9,35.8
CB85 5MX,East of England,1,152080.3,11.932
CO71 8CK,East of England,1,152054.71,35.796
PL81 1MZ,South West,1,151983.07,47.726
AL84 4JW,East of England,1,151938.31,31.021
BD66 3FV,Yorkshire and the Humber,1,151907.26,11.931
NP58 1MK,Wales,1,151901.12,35.793
WC10 6HP,Greater London,1,151529.66,23.857
N23 3WF,Greater London,1,151411.76,35.783
TS66 7CX,North East,1,151357.97,11.927
EH70 1KW,Scotland,1,151210.13,11.926
CH91 6NP,North West,1,151135.45,23.852
S51 1UX,Yorkshire and the Humber,1,150949.72,23.849
ST33 6NA,West Midlands,1,150929.87,23.849
PA19 1CP,Scotland,1,150871.07,11.924
NW80 7AH,Greater London,1,150869.29,23.848
DE35 2AN,East Midlands,1,150839.91,23.848
CM63 5EM,East of England,1,150821.68,35.772
RG64 6DA,South East,1,150778.9,23.847
OX24 2ZN,South East,1,150657.78,35.768
M36 6UF,North West,1,150336.74,23.841
YO31 1DW,Yorkshire and the Humber,1,150231.75,23.84
ST98 2MN,West Midlands,1,150196.91,11.92
NW23 6ES,Greater London,1,150170.24,23.839
CF78 3DJ,Wales,1,149847.22,11.917
YO50 7RU,Yorkshire and the Humber,1,149755.17,23.834
CV88 1ZN,West Midlands,1,149680.35,35.749
CV87 1EZ,West Midlands,1,149628.49,11.916
W84 1KV,Greater London,1,149505.21,11.915
EH82 3WX,Scotland,1,149340.47,23.828
SW2 8TW,Greater London,1,149326.06,23.828
IV28 3YC,Scotland,1,149268.35,23.827
E69 3FN,Greater London,1,149014.26,11.912
BA60 4KK,South West,1,149001.11,47.647
CB49 7YK,East of England,1,148962.92,35.734
RG97 6AA,South East,1,148947.4,11.911
NN58 5HS,East Midlands,1,148854.54,23.821
NR34 8XE,East of England,1,148650.72,11.909
TS67 8FH,North East,1,148563.19,11.909
AL11 8UZ,East of England,1,148316.3,47.628
LU38 3WR,East of England,1,148310.12,23.814
NR77 1RV,East of England,1,148276.46,11.907
TR78 7NT,South West,1,148198.83,11.906
DN47 4HY,Yorkshire and the Humber,1,148085.81,11.906
WN13 4SE,North West,1,147992.42,11.905
GU27 4TZ,South East,1,147857.21,23.808
OX75 3WZ,South East,1,147818.44,11.904
BB66 5JJ,North West,1,147773.74,11.903
SO46 2BW,South East,1,147333.23,11.9
LS94 1PB,Yorkshire and the Humber,1,147291.63,11.9
CH10 5WR,North West,1,147280.79,11.9
PA73 7VX,Scotland,1,147280.04,35.7
WC87 6VA,Greater London,1,146904.11,11.898
N37 5CA,Greater London,1,146890.58,35.692
BT55 4TK,Northern Ireland,1,146882.42,35.692
N62 5EA,Greater London,1,146810.4,11.897
NW26 8UN,Greater London,1,146670.21,11.896
CO34 6BV,East of England,1,146631.74,11.896
WV78 3FT,West Midlands,1,146604.84,11.896
SR71 7KP,North East,1,146480.18,11.895
BA73 4HJ,South West,1,146359.17,23.788
CV55 7VU,West Midlands,1,146277.0,23.787
CO18 5DM,East of England,1,146261.34,11.893
DL42 7KW,North East,1,146244.29,23.786
LE73 5BT,East Midlands,1,146191.01,23.785
CO79 2TM,East of England,1,146169.81,23.785
WA53 3FD,North West,1,145871.64,11.89
DL64 5ST,North East,1,145662.7,23.778
WC90 3BV,Greater London,1,145524.41,35.664
LS81 4BK,Yorkshire and the Humber,1,145515.87,11.888
CO46 6PN,East of England,1,145411.76,23.775
E84 6BZ,Greater London,1,145264.67,11.886
ST4 3WD,West Midlands,1,145092.17,23.77
SA49 3WE,Wales,1,144961.75,11.884
BH79 7ZF,South West,1,144871.0,35.651
SW92 7PW,Greater London,1,144835.32,23.767
PO25 6VK,South East,1,144814.04,47.533
BA1 8JP,South West,1,144691.21,23.765
CM30 4BN,East of England,1,144397.15,23.761
DY64 8HU,West Midlands,1,144384.7,11.88
BD79 6BZ,Yorkshire and the Humber,1,144349.26,11.88
EC18 1PZ,Greater London,1,144281.35,11.88
BA78 6PE,South West,1,144240.08,47.517
DN67 5BP,Yorkshire and the Humber,1,144029.69,11.878
OX54 5RK,South East,1,144023.21,11.878
DE10 8VM,East Midlands,1,143997.24,11.878
PA47 2VF,Scotland,1,143978.76,35.632
HD94 4HT,Yorkshire and the Humber,1,143947.44,11.877
OX25 7UM,South East,1,143924.68,11.877
BB92 4GZ,North West,1,143870.71,11.877
DD88 8BR,Scotland,1,143868.66,23.753
DH56 8RG,North East,1,143866.76,23.753
WC60 5DE,Greater London,1,143304.39,11.873
PO13 4DE,South East,1,143087.72,11.871
B36 2BH,West Midlands,1,142830.47,11.869
NW36 1VP,Greater London,1,142710.12,35.606
WC9 3PE,Greater London,1,142598.04,35.603
GU66 7EX,South East,1,142571.15,23.735
WS91 8NV,West Midlands,1,142491.88,23.734
EC70 4AE,Greater London,1,142260.1,11.865
ST51 3VE,West Midlands,1,142095.41,11.864
DY23 8XA,West Midlands,1,142084.89,11.864
B36 5CR,West Midlands,1,142052.58,11.864
EX65 6NV,South West,1,141814.64,23.725
OX83 4RF,South East,1,141803.61,11.862
WC70 7BE,Greater London,1,141764.9,23.724
E5 5PZ,Greater London,1,141678.2,47.445
E77 4WJ,Greater London,1,141548.25,23.721
EX30 7SH,South West,1,141500.11,23.72
WA66 4RR,North West,1,141419.59,23.719
NP44 8NJ,Wales,1,141415.12,11.859
EC93 8BY,Greater London,1,141282.9,23.717
NN22 4EV,East Midlands,1,141272.88,23.717
WC98 6RX,Greater London,1,141068.84,23.714
OX11 2PZ,South East,1,140934.75,23.712
SE66 3DP,Greater London,1,140930.07,11.856
SE38 5JP,Greater London,1,140808.67,35.565
IP49 3ZF,East of England,1,140703.89,23.709
AB15 1RD,Scotland,1,140687.75,35.563
WC29 3BT,Greater London,1,140497.19,35.559
CV44 4VF,West Midlands,1,140422.73,23.705
OX80 4WR,South East,1,140388.33,35.557
W96 1ME,Greater London,1,140372.12,23.704
NG10 7CH,East Midlands,1,140233.6,23.702
PR80 1WG,North West,1,140096.76,23.7
IV47 6KN,Scotland,1,139982.37,11.849
LN58 8UC,East Midlands,1,139674.3,11.847
BT96 8KD,Northern Ireland,1,139625.24,35.54
LS3 6KG,Yorkshire and the Humber,1,139425.39,23.691
CH59 7FA,North West,1,139346.71,11.845
SW35 8YB,Greater London,1,139334.58,11.845
LS80 3HH,Yorkshire and the Humber,1,139325.82,35.534
BT97 2PR,Northern Ireland,1,139253.75,23.688
BN73 4UY,South East,1,139237.78,47.376
PO93 3HE,South East,1,139195.96,11.844
PO38 7TJ,South East,1,139061.73,11.843
PO60 4SV,South East,1,138908.79,35.525
HU63 2FD,Yorkshire and the Humber,1,138689.93,23.68
WS36 5RS,West Midlands,1,138543.2,11.839
BA65 8MS,South West,1,138541.82,11.839
CB97 6DN,East of England,1,138479.16,23.677
BD40 8EN,Yorkshire and the Humber,1,138133.16,23.672
TR48 6YE,South West,1,137974.32,11.835
DN11 2SX,Yorkshire and the Humber,1,137874.73,11.834
CV56 5HZ,West Midlands,1,137691.42,11.833
SE48 7GT,Greater London,1,137638.03,47.33
S23 1XW,Yorkshire and the Humber,1,137606.41,11.832
GU7 1AZ,South East,1,137309.4,23.66
M70 7ZV,North West,1,137299.7,23.66
G94 1XJ,Scotland,1,137184.14,11.829
N93 5GF,Greater London,1,137133.14,35.486
OX2 7ME,South East,1,137096.48,11.828
WN83 7RC,North West,1,136952.91,11.827
DD25 7AZ,Scotland,1,136926.96,11.827
NN6 1SJ,East Midlands,1,136876.91,23.654
CV36 1BA,West Midlands,1,136875.88,11.827
BL22 3EE,North West,1,136783.35,11.826
LE23 6JP,East Midlands,1,136610.74,23.65
SE6 5RA,Greater London,1,136595.69,23.65
CH26 3BV,North West,1,136587.81,23.649
PR3 8CC,North West,1,136534.82,23.649
ST69 6WB,West Midlands,1,136456.53,11.824
NW37 2CX,Greater London,1,136402.09,35.47
PR34 8ZX,North West,1,136260.4,11.822
PA84 3JM,Scotland,1,136209.95,35.466
N5 1PB,Greater London,1,136179.62,35.465
M90 1NX,North West,1,136120.32,23.643
E50 8CH,Greater London,1,136115.91,23.643
SE82 8KB,Greater London,1,135873.21,23.639
TR30 8TG,South West,1,135870.58,23.639
LS63 3ZF,Yorkshire and the Humber,1,135643.83,13.0
SR95 6ZD,North East,1,135555.71,35.451
RH28 8DC,South East,1,135482.51,11.817
CH97 3PH,North West,1,135392.49,35.448
WC23 8TD,Greater London,1,135364.26,23.631
PA33 5DY,Scotland,1,135237.73,23.63
SE80 3SA,Greater London,1,135117.87,11.814
G91 2GR,Scotland,1,135073.02,35.441
YO46 7AN,Yorkshire and the Humber,1,135033.59,11.813
PO62 5TG,South East,1,135021.54,23.626
N18 7PR,Greater London,1,134952.29,35.438
BD62 7FK,Yorkshire and the Humber,1,134769.46,11.811
EC14 4BN,Greater London,1,134466.92,11.809
N48 1FA,Greater London,1,134154.83,23.614
N79 6KN,Greater London,1,134033.18,11.806
WS73 7EC,West Midlands,1,133869.16,35.414
SW50 1KX,Greater London,1,133601.35,11.803
WS98 3BK,West Midlands,1,133442.18,23.603
BS57 5JJ,South West,1,133391.93,23.602
LU61 7UY,East of England,1,133294.11,11.8
S61 7DX,Yorkshire and the Humber,1,133286.35,23.601
W28 7TK,Greater London,1,133093.98,14.159
BL62 2BS,North West,1,133021.11,35.395
LS15 7DA,Yorkshire and the Humber,1,132924.88,23.595
LE46 2PN,East Midlands,1,132766.89,35.389
SY70 4RW,Wales,1,132749.96,11.796
SA4 3WV,Wales,1,132731.15,23.592
OX73 5ZK,South East,1,132675.88,23.591
BN20 6KA,South East,1,132583.17,23.59
NE40 2SG,North East,1,132341.81,23.586
B93 4ER,West Midlands,1,132335.03,11.793
WS66 4RG,West Midlands,1,132267.28,47.17
BB21 6KW,North West,1,132130.59,23.583
SR82 4JV,North East,1,131888.9,11.79
DD2 1XH,Scotland,1,131856.0,35.368
LD3 4TJ,Wales,1,131829.82,11.789
DY30 4RY,West Midlands,1,131327.81,11.785
N62 1TR,Greater London,1,131327.68,23.571
L91 1ZX,North West,1,131276.62,23.57
B67 5BP,West Midlands,1,131141.25,11.784
HG33 7JR,Yorkshire and the Humber,1,131136.97,11.784
LU24 2VT,East of England,1,130960.57,23.565
WA56 6PW,North West,1,130886.38,11.782
CB71 3CW,East of England,1,130797.72,47.126
WC50 3RB,Greater London,1,130764.37,47.125
NW98 2ZU,Greater London,1,130467.66,23.558
PR19 2XG,North West,1,130321.69,23.556
BA32 2MC,South West,1,130199.97,35.331
PA94 6CJ,Scotland,1,129886.59,23.549
BT78 6AV,Northern Ireland,1,129835.62,11.774
DN12 8GG,Yorkshire and the Humber,1,129821.51,23.548
NN20 8KJ,East Midlands,1,129638.26,35.318
NE72 1HY,North East,1,129631.49,23.545
SO7 4DX,South East,1,129605.21,35.317
DE52 3EU,East Midlands,1,129466.28,11.771
S69 2CZ,Yorkshire and the Humber,1,129267.1,11.77
BS21 1GM,South West,1,129035.34,23.536
PL81 1PP,South West,1,128703.92,11.765
BH75 7JA,South West,1,128685.66,35.295
TR22 5WK,South West,1,128463.38,35.29
TS65 6RX,North East,1,128444.79,11.763
PA60 2FG,Scotland,1,128441.22,35.29
WS58 7VN,West Midlands,1,128072.62,11.76
WS9 7GZ,West Midlands,1,127913.61,11.759
BA12 4SB,South West,1,127874.22,23.518
NE73 2CV,North East,1,127848.1,47.034
EC30 3ED,Greater London,1,127566.21,23.513
BB52 1MH,North West,1,127289.33,23.508
CV24 8JF,West Midlands,1,126818.57,35.252
BL12 8AK,North West,1,126811.28,11.75
B40 8SY,West Midlands,1,126799.46,23.501
TS94 7MR,North East,1,126505.63,23.496
SY43 3NW,Wales,1,126373.43,11.747
WC50 1JN,Greater London,1,126356.87,23.494
SE46 3ZE,Greater London,1,126240.54,23.492
AB85 3WE,Scotland,1,126190.99,11.746
E42 6EX,Greater London,1,126183.01,23.491
SE53 7DY,Greater London,1,125984.83,23.488
HG78 1PV,Yorkshire and the Humber,1,125865.18,11.743
RH53 7HG,South East,1,125435.92,23.479
BA46 2DK,South West,1,125272.03,23.477
SE11 6UD,Greater London,1,125175.54,11.737
LU23 4RH,East of England,1,125093.93,35.21
RH82 8JG,South East,1,124647.82,11.733
NW64 6RK,Greater London,1,124477.22,23.464
NG5 2AT,East Midlands,1,124282.67,11.73
G20 4TH,Scotland,1,124255.01,11.73
NR30 3BK,East of England,1,124185.28,35.189
WC62 6XG,Greater London,1,124098.8,11.729
EC25 7RP,Greater London,1,123974.15,11.728
NN64 6CR,East Midlands,1,123571.02,11.725
WC2 7AE,Greater London,1,123567.21,23.449
LN73 1KU,East Midlands,1,123361.53,23.446
SO89 3DP,South East,1,123229.79,11.722
EH23 1EY,Scotland,1,123206.58,11.722
LS23 4BY,Yorkshire and the Humber,1,123182.96,23.443
PA81 8EX,Scotland,1,123164.34,11.721
SY33 6ZX,Wales,1,122793.64,35.155
SW83 5YP,Greater London,1,122741.71,35.154
M45 8WZ,North West,1,122684.87,35.152
BA9 5AS,South West,1,122489.37,11.716
WC56 3ZU,Greater London,1,122367.6,35.144
HD69 4RE,Yorkshire and the Humber,1,122290.19,11.714
DY1 1ZN,West Midlands,1,122108.95,23.425
WA73 7ZS,North West,1,122086.91,11.712
G12 3UM,Scotland,1,122007.09,23.424
PR34 5KR,North West,1,121995.61,23.423
W23 1ET,Greater London,1,121761.94,11.71
GU87 8SB,South East,1,121303.53,23.412
NN61 3YM,East Midlands,1,121200.51,23.41
NW4 4AS,Greater London,1,121068.08,46.816
HU32 6PM,Yorkshire and the Humber,1,120969.93,11.703
DY97 4WZ,West Midlands,1,120797.85,11.702
WA38 2WU,North West,1,120213.81,23.394
B29 3NY,West Midlands,1,119932.28,23.389
PR3 4ZR,North West,1,119931.69,23.389
N49 3AY,Greater London,1,119885.66,23.389
L72 3AY,North West,1,119722.06,11.693
LE55 3JR,East Midlands,1,119466.75,11.691
BT84 8MV,Northern Ireland,1,119410.37,23.381
SA83 1XT,Wales,1,119261.02,11.689
IP84 7MV,East of England,1,119245.87,23.378
PR60 7FR,North West,1,119242.23,35.067
RH38 3KW,South East,1,119080.26,11.688
M10 2KR,North West,1,119017.62,11.687
W27 1UZ,Greater London,1,118747.69,11.685
BN46 4DA,South East,1,118515.14,35.048
N86 3EX,Greater London,1,118431.43,23.364
HG46 6FY,Yorkshire and the Humber,1,118317.35,23.362
TR30 8YN,South West,1,118172.36,11.68
SW24 3DS,Greater London,1,117876.04,11.677
B23 4VB,West Midlands,1,117743.38,11.676
AB79 6BH,Scotland,1,117546.56,46.698
RH54 7HP,South East,1,117436.75,23.347
BB88 2VG,North West,1,117412.07,23.347
PA62 2WF,Scotland,1,117256.73,11.672
EH16 4UJ,Scotland,1,116991.05,23.34
BB64 8DR,North West,1,116961.49,11.67
E19 5WA,Greater London,1,116911.55,23.338
NP76 4JC,Wales,1,116891.21,11.669
IP97 6JP,East of England,1,116729.0,46.67
WN83 6GW,North West,1,116723.59,11.668
G1 4EW,Scotland,1,116716.06,11.668
CH44 3TA,North West,1,116529.21,11.666
DL6 1YH,North East,1,116506.99,11.666
AB45 5AC,Scotland,1,116492.44,11.666
BN80 2HP,South East,1,116383.14,34.994
BD79 7PM,Yorkshire and the Humber,1,115913.86,23.321
IV51 3ZG,Scotland,1,115897.4,23.321
NE9 5WS,North East,1,115831.68,23.32
N22 8PG,Greater London,1,115789.95,34.979
W89 6YS,Greater London,1,115755.96,11.659
W5 3NW,Greater London,1,115678.23,23.317
AB20 1TW,Scotland,1,115656.87,23.317
SE77 6BB,Greater London,1,115614.71,34.974
HU4 1YM,Yorkshire and the Humber,1,115378.5,34.968
BB28 1NW,North West,1,115029.63,11.653
EH43 7EU,Scotland,1,114660.94,11.65
LD40 5XH,Wales,1,113775.51,11.642
PR88 5DJ,North West,1,113714.05,23.283
WC13 5JW,Greater London,1,113661.95,34.923
EC46 4XA,Greater London,1,113536.3,34.92
N84 8GT,Greater London,1,113490.94,34.918
BA60 6EA,South West,1,113015.36,34.906
DE23 5CP,East Midlands,1,112929.14,11.635
LD33 1HH,Wales,1,112632.15,23.264
WC66 1WC,Greater London,1,112481.26,11.631
BB45 6AA,North West,1,112053.98,23.253
PO82 6SM,South East,1,111716.9,11.624
BT6 2BP,Northern Ireland,1,110557.58,11.613
BT15 4ZA,Northern Ireland,1,110250.41,11.611
CV40 5NM,West Midlands,1,109721.03,34.817
DY77 8WC,West Midlands,1,109673.89,23.211
N21 7RM,Greater London,1,109639.72,23.21
NW24 1KA,Greater London,1,109621.04,11.605
WA65 4SV,North West,1,109455.4,34.81
IV78 5JV,Scotland,1,109443.46,23.206
DY8 6TN,West Midlands,1,109341.89,34.807
CO40 1AS,East of England,1,109035.62,11.599
GU91 8ZK,South East,1,108778.64,34.791
OX69 4KC,South East,1,108634.73,11.596
LN86 6MC,East Midlands,1,108372.96,11.593
BT34 4FF,Northern Ireland,1,108293.88,23.185
BB97 3XA,North West,1,108263.58,11.592
N72 6JW,Greater London,1,108230.98,11.592
EC7 8WU,Greater London,1,108191.57,11.592
LD28 5PN,Wales,1,107709.35,27.809
SE35 2XD,Greater London,1,107699.59,23.174
DY13 8EX,West Midlands,1,107541.7,23.171
SO24 7CV,South East,1,107233.55,23.166
BN84 4BV,South East,1,106984.46,23.161
SE56 3FR,Greater London,1,106793.17,46.315
LE75 7SV,East Midlands,1,106603.95,11.577
SW70 7FA,Greater London,1,106530.71,23.152
WN40 4BC,North West,1,106378.8,34.724
NW58 7MM,Greater London,1,106175.16,34.719
E48 7MV,Greater London,1,105878.02,11.57
RH37 2KS,South East,1,105836.36,23.139
BT3 1SY,Northern Ireland,1,105730.33,11.569
DE88 8HK,East Midlands,1,104815.04,11.56
DH7 7HE,North East,1,104669.69,11.559
WC85 5PH,Greater London,1,104515.94,11.557
B58 5AH,West Midlands,1,104432.02,23.113
LU76 5ZD,East of England,1,104424.56,11.556
N95 8NY,Greater London,1,104348.89,34.667
NR66 6DA,East of England,1,104116.11,11.553
DY67 6GZ,West Midlands,1,104103.77,11.553
IV91 4FT,Scotland,1,103632.49,11.549
EC22 7AK,Greater London,1,103252.8,11.545
PA90 2KV,Scotland,1,103232.79,11.545
SO71 2AX,South East,1,103094.09,34.63
EH24 6DU,Scotland,1,102985.57,23.085
IV53 2CD,Scotland,1,102973.18,23.084
BT57 2TU,Northern Ireland,1,102966.05,11.542
LU37 5GS,East of England,1,102725.46,34.619
HD83 1RY,Yorkshire and the Humber,1,102644.8,11.539
CF68 7KK,Wales,1,102317.03,11.536
ST54 6GB,West Midlands,1,102219.67,11.535
RH45 3RZ,South East,1,101987.96,23.065
B73 1DD,West Midlands,1,101961.8,11.532
RH8 8RB,South East,1,101953.8,11.532
E57 8MF,Greater London,1,101822.03,46.124
W58 5RR,Greater London,1,101685.43,46.119
TR63 3BV,South West,1,101384.97,11.527
WC28 4TY,Greater London,1,101308.02,11.526
PO43 2KR,South East,1,101223.42,11.525
RG56 8KJ,South East,1,100962.95,11.523
AB92 4KX,Scotland,1,100323.29,34.548
SY66 7EZ,Wales,1,100111.93,23.028
